State_Name,Assembly_No,Constituency_No,Year,Position,Candidate,Sex,Party,Votes,Age,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,District_Name,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Maharashtra,13,109,2019,10,NEETA ABHIMANYU BHALERAO,F,IND,510,36,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.26,yes,15,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,11,BHUJANG BHIMRAO VIMALBAI,M,IND,495,33,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.25,yes,15,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,12,DAIVSHALI DEVIDAS ZINE,F,IND,480,53,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.25,yes,103,0.05,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,13,KIRAN GOVIND SHIRWAT,M,IND,377,35,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.19,yes,12,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,14,SUVARNA RAMAKANT BHOSALE,F,IND,365,36,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.19,yes,12,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,109,2019,15,DINESH GAUTAM GAWALE,M,IND,353,25,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.18,yes,65,0.03,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,109,2019,16,SURESH SANDUJI INGLE,M,IND,288,55,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.15,yes,28,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Small Business or Self-employed,Shop Keeper,State Assembly Election (AE)
Maharashtra,13,109,2019,17,AYUB HABIB KHAN,M,IND,260,47,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.13,yes,40,0.02,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,18,ADV RAMESHBHAI KHANDAGALE,M,IND,220,66,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.11,yes,3,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,State Assembly Election (AE)
Maharashtra,13,109,2019,19,RAHUL RAMKRUSHNA INGLE,M,IND,217,36,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.11,yes,7,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,20,SIDDHARTH SUBHASH SABLE,M,IND,210,35,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.11,yes,8,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,21,UDDHAV GOVARDHAN BANSODE,M,IND,202,36,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.1,yes,0,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,22,SHIVPRASAD ASHOK PAGAR,M,PHJSP,202,31,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.1,yes,21,0.01,2.5,Local Party,24532,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,23,HANIF SHAHA IBRAHIM SHAHA,M,IND,181,50,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.09,yes,23,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,Social Work,,State Assembly Election (AE)
Maharashtra,13,109,2019,24,MUKUND TRYAMBAK GHORPADE,M,IND,158,52,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.08,yes,33,0.02,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,25,DUSHYANT SHRAVAN PATIL,M,PPID,125,45,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.06,yes,7,0,2.5,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,26,SHAIKH KHAJA SHAIKH KASIM KISMATWALA,M,IND,118,42,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.06,yes,19,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Small Business or Self-employed,Self-employed,,,State Assembly Election (AE)
Maharashtra,13,109,2019,27,ABDUL AZIM ABDUL AZIZ SHAIKH,M,IND,99,40,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.05,yes,7,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,28,JIYAULLHA AKBAR SHAIKH,M,TPSTP,92,42,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.05,yes,5,0,2.5,Local Party,24557,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,29,SAYYED KARIM UL HUSAN SAYYED KHAJA,M,IND,87,49,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.04,yes,0,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Salaried Work or Employed,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,30,RAHUL HARIBHAU MANKAR,M,APoI,87,34,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.04,yes,5,0,2.5,Local Party,880,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,Taxi Driver,,,State Assembly Election (AE)
Maharashtra,13,109,2019,31,PROF DR HARIDAS BHANUDAS NAGRE,M,IND,82,61,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.04,yes,7,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Retired or Pension,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,32,VISHAL KADUBA PAKHARE,M,IND,75,38,SC,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.04,yes,11,0.01,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,33,BABASAHEB SANTUKRAO SHELKE,M,SVPP,64,64,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.03,yes,1,0,2.5,Local Party,7682,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,34,LIYAKAT SHOUKAT KHAN,M,IND,63,40,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.03,yes,1,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,109,2019,35,SHAFIQUE BUDHAN SHAIKH,M,IND,62,47,GEN,195347,319209,AURANGABAD EAST,GEN,AURANGABAD,MARATHWADA,34,61.2,0.03,yes,0,0,2.5,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Business,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,1,Bhumare Sandipanrao Asaram,M,SHS,83403,57,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,39.11,no,14139,6.63,3.57,State-based Party,18691,TRUE,6,SHS,18691,PAITHAN,TRUE,TRUE,5,FALSE,TRUE,TRUE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,2,Dattatray Radhakisan Gorde,M,NCP,69264,47,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,32.48,no,48610,22.79,3.57,State-based Party,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,3,Chavhan Vijay Ambadas,M,VBA,20654,43,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,9.68,yes,3442,1.61,3.57,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,4,Pralhad Dhondiram Rathod,M,AIMIM,17212,60,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,8.07,yes,5775,2.71,3.57,State-based Party (Other State),706,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,110,2019,5,Dhondibhau Bhimbhau Pujari,M,IND,11437,54,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,5.36,yes,9439,4.43,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,6,NOTA,,NOTA,1998,,,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.94,,501,0.23,3.57,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,7,Vijay Rangnath Gavali,M,BSP,1497,46,SC,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.7,yes,218,0.1,3.57,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,8,Sukhdev Rakhmaji Ban,M,IND,1279,61,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.6,yes,102,0.05,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Former Government,Ex Military,,,State Assembly Election (AE)
Maharashtra,13,110,2019,9,Khonde Bharat Subhash,M,IND,1177,28,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.55,yes,118,0.06,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,10,Shyam Pavalas Rupekar,M,IND,1059,46,SC,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.5,yes,129,0.06,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,11,Asalam Habib Shaikh,M,SMFB,930,34,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.44,yes,179,0.08,3.57,Local Party,7333,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,12,Aadsul Ravsaheb Ratan,M,IND,751,57,SC,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.35,yes,3,0,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,13,Bhagwat Bapurao Bhumare,M,IND,748,30,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.35,yes,79,0.04,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,110,2019,14,Arjun Shankar Khandagale,M,ANC,669,62,SC,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.31,yes,51,0.02,3.57,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Other,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,15,Vishal Tulashidas Kharge,M,IND,618,25,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.29,yes,45,0.02,3.57,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,110,2019,16,Adv. Jadhav Trimbak Baburao Retired District Judge,M,STBP,573,63,GEN,213269,294058,PAITHAN,GEN,AURANGABAD,MARATHWADA,15,72.53,0.27,yes,0,0,3.57,Local Party,8197,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,111,2019,1,Bamb Prashant Bansilal,M,BJP,107193,48,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,52.68,no,34971,17.19,2.38,National Party,1605,TRUE,3,BJP,1605,GANGAPUR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Politics,MLA,,,State Assembly Election (AE)
Maharashtra,13,111,2019,2,Mane Patil Santosh Annasaheb,M,NCP,72222,34,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,35.49,no,56271,27.65,2.38,State-based Party,5792,TRUE,3,SHS,18691,GANGAPUR,TRUE,FALSE,1,TRUE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,111,2019,3,Ankush Baburao Kalwane,M,VBA,15951,50,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,7.84,yes,14460,7.11,2.38,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,4,NOTA,,NOTA,1491,,,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.73,,46,0.02,2.38,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,5,Acchelal Ramnaresh Yadav,M,BSP,1445,51,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.71,yes,172,0.08,2.38,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,6,Shaikh Gulam Ali Mohmmad Hussain,M,IND,1273,34,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.63,yes,468,0.23,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,7,Bharat Asaram Fulare,M,IND,805,37,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.4,yes,218,0.11,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,8,Kashinath Haribhau Vetal,M,STBP,587,53,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.29,yes,12,0.01,2.38,Local Party,8197,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Other,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,9,Narayan Bhanudas Pawar,M,IND,575,35,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.28,yes,48,0.02,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,10,Jadhav Bharat Sukaji,M,IND,527,52,SC,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.26,yes,168,0.08,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,Small Business or Self-employed,,State Assembly Election (AE)
Maharashtra,13,111,2019,11,Babasaheb Vishwanath Thorat,M,IND,359,44,GEN,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.18,yes,53,0.03,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,12,Devidas Ratan Kasabe,M,IND,306,52,SC,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.15,yes,24,0.01,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,13,Babasaheb Arjun Gaikwad,M,IND,282,47,SC,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.14,yes,28,0.01,2.38,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,14,Rahul Shivram Sonule,M,BMUP,254,38,SC,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.12,yes,41,0.02,2.38,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,111,2019,15,Pravin Himmatrao Ranyevale,M,PPID,213,30,SC,203483,313553,GANGAPUR,GEN,AURANGABAD,MARATHWADA,14,64.9,0.1,yes,0,0,2.38,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,1,Bornare Ramesh Nanasaheb,M,SHS,98183,53,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,50.11,no,59163,30.19,3.33,State-based Party,18691,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,112,2019,2,Abhay Kailasrao Patil,M,NCP,39020,39,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,19.91,no,17185,8.77,3.33,State-based Party,5792,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,112,2019,3,Akil Gafur Shaikh,M,IND,21835,62,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,11.14,yes,11538,5.89,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,112,2019,4,Pramod Shahadrao Nangare,M,VBA,10297,40,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,5.26,yes,473,0.24,3.33,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Petrol Pumps,Agriculture,,State Assembly Election (AE)
Maharashtra,13,112,2019,5,Rajiv Babanrao Dongre,M,IND,9824,48,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,5.01,yes,2600,1.33,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,State Assembly Election (AE)
Maharashtra,13,112,2019,6,Santosh Jagannath Jadhav,M,MNS,7224,40,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,3.69,yes,5660,2.89,3.33,Local Party,11633,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,7,Madhavrao Narharrao Paithane,M,IND,1564,73,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.8,yes,42,0.02,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,Religious Occupation,Priest,State Assembly Election (AE)
Maharashtra,13,112,2019,8,Vishwas Bharat Patil,M,IND,1522,38,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.78,yes,73,0.04,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,9,Dnyaneshwar Ghodke,M,PHJSP,1449,32,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.74,yes,479,0.24,3.33,Local Party,24532,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,10,NOTA,,NOTA,970,,,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.5,,46,0.02,3.33,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,11,Babasaheb Bapurao Pagare,M,BSP,924,41,SC,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.47,yes,67,0.03,3.33,State-based Party (Other State),16651,TRUE,2,BSP,16651,VAIJAPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,12,Sitaram Karbhari Ugale,M,STBP,857,30,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.44,yes,151,0.08,3.33,Local Party,8197,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,13,Santosh Dhondiram Tagad,M,IND,706,37,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.36,yes,222,0.11,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,112,2019,14,Arvind Tukaram Pawar,M,IND,484,26,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.25,yes,52,0.03,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agricultural Labour,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,15,Laxman Manohar Pawar,M,IND,432,64,GEN,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.22,yes,107,0.05,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,16,Kachru Shankar Pawar,M,IND,325,69,SC,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.17,yes,3,0,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,112,2019,17,Bagul Ashok Shravan,M,IND,322,29,SC,195938,310142,VAIJAPUR,GEN,AURANGABAD,MARATHWADA,16,63.18,0.16,yes,0,0,3.33,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,State Assembly Election (AE)
Maharashtra,13,113,2019,1,Suhas Dwarkanath Kande,M,SHS,85275,42,GEN,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,44.85,no,13889,7.3,2.86,State-based Party,18691,TRUE,2,SHS,18691,NANDGAON,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,113,2019,2,Pankaj Bhujbal,M,NCP,71386,46,GEN,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,37.54,no,57749,30.37,2.86,State-based Party,5792,TRUE,3,NCP,5792,NANDGAON,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Business,,,,State Assembly Election (AE)
Maharashtra,13,113,2019,3,Pagare Rajendra D.,M,VBA,13637,54,SC,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,7.17,yes,1380,0.73,2.86,Local Party,24559,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,113,2019,4,Engg. Ratnakar Dnyandev Pawar,M,IND,12257,49,GEN,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,6.45,yes,10993,5.78,2.86,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,Agriculture,,State Assembly Election (AE)
Maharashtra,13,113,2019,5,NOTA,,NOTA,1264,,,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,0.66,,278,0.15,2.86,NOTA,5897,TRUE,,,,,,,,,,,,,,,,State Assembly Election (AE)
Maharashtra,13,113,2019,6,Govinda Ambar Borale,M,BSP,986,34,SC,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,0.52,yes,249,0.13,2.86,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,Contractor,,,State Assembly Election (AE)
Maharashtra,13,113,2019,7,Vishal Shivaji Wadghule,M,AAAP,737,30,GEN,190142,317388,NANDGAON,GEN,NASHIK,KHANDESH,15,59.91,0.39,yes,13,0.01,2.86,State-based Party (Other State),13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,State Assembly Election (AE)
